seqnames	start	end	width	strand	L	area	beta	stat	pval	qval	index.start	index.end	index.width	direction	difference	KO1	KO2	KO3	KO4	KO5	WT1	WT2	WT3	WT4	WT5	WT6	WT7
chr13	71480240	71480707	468	*	5	0.416744765282945	-0.405769875851161	-5.33678251532956	0.00259780409932597	0.561320685698629	14578022	14578026	5	Hypomethylated	-13	0.678103659232713	0.730032267740787	0.687453381480582	0.712765951047252	0.709135964796378	0.736413883163754	0.661361709478512	0.699763003127868	0.689861487035804	0.701041247362978	0.663709611715508	0.705365571831334
chr15	62833979	62834974	996	*	7	0.696361205718123	-0.353921909256998	-5.33572049194603	0.00260447654136191	0.561320685698629	16221998	16222004	7	Hypomethylated	-11	0.873520461220348	0.8319911463027	0.88002530603665	0.887695024210384	0.796460971042515	0.799952783202678	0.829806098513098	0.799610227332113	0.842240052304361	0.851292137672077	0.858405665786729	0.862775395629232
chr4	45804063	45804695	633	*	13	5.0140607646055	-0.889824792013149	-5.33509461437092	0.00260781276237988	0.561320685698629	4279754	4279766	13	Hypomethylated	-28	0.810184384781122	0.885505092008181	0.927647963379088	0.894150024321338	0.848564081520985	0.913109476776651	0.869046185802593	0.286680528485364	0.353684296675852	0.285229671852737	0.418756640562658	0.355091220889897
chr8	36113941	36115451	1511	*	24	2.3296171475027	-0.267051118007171	-5.33360730881946	0.00261559727808848	0.561320685698629	9068656	9068679	24	Hypomethylated	-9	0.814424346452346	0.718905120059698	0.852095456504107	0.751432915307859	0.629393327706863	0.680086800232704	0.635843734657051	0.749632518811303	0.713226972626545	0.724830686705884	0.690324073149788	0.595176330738792
chr9	37536983	37537673	691	*	9	1.07774171342503	-0.389217478156126	-5.33214171229154	0.00262560594114239	0.561320685698629	10117559	10117567	9	Hypomethylated	-12	0.710821452472599	0.685162035451063	0.635527193383549	0.709902023799506	0.622992606469872	0.488535940786632	0.578822784374424	0.645930998859373	0.59008053901537	0.587464119778139	0.591504857419107	0.593366228551124
chr5	33893395	33893836	442	*	10	0.880040275570706	0.421289671076462	5.33092540921363	0.00263116630950567	0.561320685698629	5472537	5472546	10	Hypermethylated	13	0.26522558590413	0.416194527857876	0.355837637901199	0.387689350920626	0.444878286408695	0.49065314459043	0.49682770181927	0.345871084110311	0.490314941245982	0.431857341377009	0.414446768267909	0.425416549610082
chr8	126799712	126800750	1039	*	15	1.31956631662665	0.356640027628463	5.3302253172431	0.00263895082521427	0.561320685698629	9857449	9857463	15	Hypermethylated	11	0.224758804406348	0.202312863038336	0.232956541357235	0.225223665491109	0.2818548861081	0.270825719336188	0.309188170071545	0.299688117057541	0.242824946953141	0.286944015018529	0.349005855131486	0.349328411027405
chr17	5922786	5923115	330	*	12	1.23743276646568	-0.332881758415127	-5.32970686131413	0.0026433991199049	0.561320685698629	17403321	17403332	12	Hypomethylated	-11	0.769298018181265	0.746904990027937	0.774664765070379	0.677065430122835	0.701595434408358	0.639509338682966	0.710644914072469	0.591114370637512	0.672565667663139	0.654019729460271	0.645359235744855	0.693407175367992
chr9	111236729	111237721	993	*	19	2.12263839434594	-0.305152944097722	-5.32903340833125	0.00264784741459552	0.561320685698629	10781195	10781213	19	Hypomethylated	-10	0.83468735067928	0.806292875755099	0.829088454561447	0.858660374175077	0.705859925607363	0.780958016045293	0.653059956449997	0.716464851723962	0.815521988742874	0.767437266321387	0.65953159145511	0.733632570236586
chr2	153732706	153733110	405	*	10	1.12013764409079	-0.378047222359802	-5.32657053475666	0.00266452851968537	0.561320685698629	2561061	2561070	10	Hypomethylated	-12	0.800749566601426	0.831415005771843	0.831073536332589	0.81247016524102	0.821023861771018	0.75592635371136	0.755303578587923	0.810578503784543	0.842703401886862	0.805306085588436	0.782368553638803	0.76218927187269
chr10	121230587	121231461	875	*	26	2.53620915072618	-0.297732760972653	-5.32583616351746	0.00266675266703069	0.561320685698629	11888634	11888659	26	Hypomethylated	-9	0.88639142347977	0.841719552894159	0.82675920243568	0.837965421129062	0.788770130774702	0.745462020552338	0.685172651244908	0.745434971954039	0.772345090768983	0.751788538470671	0.73388490557756	0.744916093224079
chr11	50559743	50560182	440	*	10	0.692348376489718	0.414774743208599	5.32464454616839	0.00267231303539397	0.561320685698629	12316166	12316175	10	Hypermethylated	13	0.465757573097847	0.572887442319807	0.602905483202488	0.535317374138599	0.568097188858016	0.549461405013982	0.638377072876645	0.540997037063045	0.649887861758782	0.550479345671204	0.518856303090955	0.487828901203678
chr16	71317436	71318733	1298	*	8	0.841408363724599	0.478047528398622	5.32458346245676	0.00267453718273928	0.561320685698629	17160193	17160200	8	Hypermethylated	15	0.617222053999231	0.696160008617445	0.639906142381122	0.592035696329761	0.763132466449943	0.721562112613548	0.687110422619678	0.674941075688202	0.704770337457898	0.623838045732815	0.677932073108022	0.686009492872857
chr9	118757830	118758601	772	*	15	1.25734738404473	0.3344455240421	5.32448625267596	0.0026767613300846	0.561320685698629	10855435	10855449	15	Hypermethylated	11	0.120225345070956	0.163875803375943	0.131416257911515	0.114699113621017	0.346748302945087	0.317844736978816	0.385447759962712	0.211457515376936	0.192407766403155	0.159745770700326	0.277649940060904	0.276211568212423
chr4	55398989	55399078	90	*	7	0.365575187978837	-0.454414185865629	-5.3229852904475	0.00268343377212054	0.561320685698629	4356254	4356260	7	Hypomethylated	-14	0.648797755049719	0.733951509032675	0.60833889198455	0.622333843462593	0.606197298128669	0.567098575538264	0.58840465692323	0.633591887937688	0.695763498981472	0.644785491455861	0.607909364981181	0.589442973867607
chr17	66576863	66577522	660	*	17	1.72412066164642	-0.262048626713739	-5.32287365650535	0.00268454584579319	0.561320685698629	17947672	17947688	17	Hypomethylated	-8	0.654114812635402	0.620659233167802	0.57317808243399	0.576614013452382	0.609976277316752	0.535171259226865	0.554225164601851	0.529443392559306	0.496428419228827	0.585181823907335	0.451860194673338	0.556805187119909
chr12	46747067	46747420	354	*	10	0.709528659713882	0.410789739046034	5.32078559589155	0.00269566658251976	0.561320685698629	13405266	13405275	10	Hypermethylated	13	0.793400787427873	0.866559834843878	0.861566102287562	0.809378264094978	0.873811689053597	0.885912724079457	0.893450136943555	0.889192329081874	0.875869403802704	0.852097964883857	0.86243910680039	0.870626333415726
chr10	128146083	128146411	329	*	11	1.11661953787301	-0.40188499959232	-5.31860167531083	0.00271234768760961	0.561320685698629	11960344	11960354	11	Hypomethylated	-13	0.874235546087053	0.873325475746346	0.880635928158809	0.857317209279633	0.720783370564017	0.723643218248628	0.709389398003525	0.692166906544354	0.795453182042079	0.717681022820316	0.712819309620936	0.820519801103559
chr16	23360186	23361041	856	*	15	1.69050046779264	-0.385440040920198	-5.31858120882297	0.00271345976128227	0.561320685698629	16825112	16825126	15	Hypomethylated	-12	0.790572669851558	0.795974484381407	0.820009863578876	0.827710538032361	0.762959493046361	0.752458042595759	0.784784421278945	0.702063573190387	0.795059413669224	0.712090000495146	0.684593785486314	0.742447189233786
chr15	93702423	93703090	668	*	18	1.96352143787776	-0.420232343230887	-5.3182957540762	0.00271457183495492	0.561320685698629	16526402	16526419	18	Hypomethylated	-13	0.903519649226735	0.830691438053915	0.855474875652108	0.855069280388177	0.759585385113358	0.733259776419517	0.677765545806926	0.787780666603681	0.844170431009628	0.852175792227369	0.77831708853431	0.681525629163119
chr11	66985098	66985713	616	*	37	3.53467603349026	-0.247929769939689	-5.31500883806712	0.00273236501371743	0.561320685698629	12476416	12476452	37	Hypomethylated	-8	0.786141895086693	0.728059273234264	0.690399572057377	0.581073940633172	0.765752956888965	0.660025472403442	0.629905655404617	0.591736338683253	0.569265858772883	0.585963181516358	0.648010548299005	0.56295741422978
chr3	148938623	148939212	590	*	7	0.575436062031814	-0.389260108936026	-5.31447058060163	0.00274014952942603	0.561320685698629	3923711	3923717	7	Hypomethylated	-12	0.800418468155753	0.816401505916917	0.757131499445154	0.781742896627818	0.735772735725887	0.683402352095028	0.774083177470146	0.778418636729044	0.789707819435574	0.78079405120185	0.786651065824552	0.7763501654841
chr5	128859075	128859886	812	*	36	2.91124734470838	-0.237237438946827	-5.3141140451307	0.00274126160309868	0.561320685698629	6283590	6283625	36	Hypomethylated	-8	0.616461435140956	0.641074987320328	0.642380874168284	0.658988374441649	0.684786243374701	0.486762602721353	0.564710677825589	0.576530203207111	0.59191820125603	0.539969186857798	0.598132967461973	0.594151325625713
chr10	3787559	3788299	741	*	8	0.829071030969625	-0.406337445842587	-5.31389087523064	0.00274126160309868	0.561320685698629	10921311	10921318	8	Hypomethylated	-13	0.953062986521665	0.894543185027121	0.931990915144282	0.942969216555669	0.84725729249552	0.875535774092095	0.869691242938275	0.859589677162189	0.867464157845786	0.881592586919196	0.833471515170811	0.791303697358886
chr7	24693264	24693831	568	*	18	2.42181262621256	-0.308531304925015	-5.31379008943324	0.00274126160309868	0.561320685698629	7802626	7802643	18	Hypomethylated	-10	0.679524275651782	0.727497973624546	0.648307439919931	0.680254992976648	0.726452469196132	0.672684726112088	0.710795197159177	0.601520628305523	0.555541176656312	0.550916990048464	0.612315429491749	0.536647078069784
chr1	131845226	131845496	271	*	11	0.897753171922006	0.350649161230433	5.31250539664041	0.00274793404513462	0.561320685698629	873928	873938	11	Hypermethylated	11	0.707832333332688	0.650905158072452	0.607365114781378	0.656508940567987	0.734465304990177	0.750419326193858	0.732216228470462	0.75071036346796	0.79522884088071	0.711294522562457	0.702112023020982	0.74993051880228
chr12	24644280	24644872	593	*	5	0.423289958359664	0.390201540954641	5.31139497161439	0.00275349441349791	0.561320685698629	13259103	13259107	5	Hypermethylated	12	0.67582931267413	0.713226070911899	0.67117314447733	0.666152622644637	0.73820261120304	0.670883537865813	0.748638898552292	0.810651157806884	0.777460264378678	0.733599737602109	0.720022969978336	0.71697180115997
chr16	33762152	33763151	1000	*	19	1.885478519267	-0.331840228974112	-5.30956233303606	0.00276350307655182	0.561320685698629	16914722	16914740	19	Hypomethylated	-11	0.778240738532571	0.84974365039649	0.74917397627339	0.722587105305396	0.692732239581587	0.614792897834673	0.642253674707597	0.658856985582965	0.680540638726797	0.663986278107242	0.712497521892912	0.670875357589121
chr5	36095385	36096134	750	*	8	0.795627169195072	-0.4337896588472	-5.30913716700162	0.00276795137124244	0.561320685698629	5494474	5494481	8	Hypomethylated	-14	0.784633689205399	0.823148006275728	0.830357466427781	0.859295536370126	0.7059985669249	0.72363610877881	0.679940552298123	0.696448283981183	0.820142333796559	0.737574760745533	0.72612271836392	0.716505653148711
chr8	126347022	126347868	847	*	14	1.8293996800048	-0.323786199834022	-5.3090259456287	0.0027690634449151	0.561320685698629	9851675	9851688	14	Hypomethylated	-10	0.709084337193756	0.757368285948152	0.664666573855628	0.721437705621491	0.57449041491847	0.591726429908491	0.495052711481468	0.592923672331825	0.635280706476279	0.625751580916053	0.551810824106823	0.526201839050646
chr6	64681488	64681896	409	*	9	0.874396459657747	-0.43069914214746	-5.30840132016414	0.00277017551858776	0.561320685698629	6979321	6979329	9	Hypomethylated	-14	0.79105102886788	0.815152760117334	0.841009686522703	0.813647136549028	0.764430490004917	0.767523819225744	0.745107065781731	0.753756999508424	0.750607041324522	0.831102425339082	0.766855913907771	0.761294916421714
chr8	112481224	112481782	559	*	10	0.714172287152514	-0.332928543760356	-5.30742608703646	0.00277796003429635	0.561320685698629	9672800	9672809	10	Hypomethylated	-11	0.828345761495314	0.80531294275757	0.803164151712691	0.752868239904431	0.781707358844573	0.800106920103438	0.743862466616269	0.759062808427733	0.771904907916407	0.737991291846213	0.748426015194901	0.752431366401656
chr9	58310848	58311725	878	*	12	0.910454238536829	0.366695114396279	5.30703946466803	0.00277796003429635	0.561320685698629	10311818	10311829	12	Hypermethylated	12	0.389089228273732	0.34430103119436	0.371429603592713	0.465640804187985	0.466089985852015	0.541336531865839	0.478801558109143	0.509072479539749	0.44809422567729	0.440302752018893	0.40685265579993	0.446454392753796
chr13	29051276	29051898	623	*	9	1.05008343819137	0.35147600073531	5.30623681138362	0.00278240832898698	0.561320685698629	14181760	14181768	9	Hypermethylated	11	0.622754524202869	0.581616895136797	0.616852744491604	0.54039804689405	0.69735578686353	0.693322450580458	0.680374515425186	0.745777560504659	0.638692504553665	0.644865133621273	0.700694999548973	0.595546697684524
chr2	157238893	157239803	911	*	10	1.05841901427689	0.472075680658596	5.30620889203266	0.00278352040265964	0.561320685698629	2601035	2601044	10	Hypermethylated	15	0.415932186551868	0.489760990130489	0.45125717311592	0.512581460479776	0.542203380861773	0.568684094288707	0.611741808828662	0.512757554208967	0.515474391618441	0.533876928016294	0.529290980432054	0.54804984531855
chr15	27858116	27858771	656	*	8	0.931492350225368	0.469365190265792	5.30542497263008	0.00278796869735026	0.561320685698629	15985119	15985126	8	Hypermethylated	15	0.434908239042721	0.553256246111384	0.510706810311113	0.485502234698727	0.52673534544385	0.546289774491469	0.595010920361969	0.636953470908104	0.556843219504822	0.676919643540052	0.55762186709608	0.621276856787952
chr16	4091599	4092370	772	*	13	1.18317957658669	-0.388678183825051	-5.30433318710154	0.0027946411393862	0.561320685698629	16665157	16665169	13	Hypomethylated	-12	0.821075227308544	0.797670971451816	0.799186747380535	0.763348308042847	0.640249666497733	0.608712369214327	0.648897500743658	0.698123546415619	0.668362014310328	0.751418124771389	0.697311779339673	0.687245722252246
chr6	42289499	42290047	549	*	9	0.81133530620673	0.405017860509486	5.30372970623843	0.00279797736040417	0.561320685698629	6825119	6825127	9	Hypermethylated	13	0.55630459608162	0.67509353728786	0.625800137201171	0.641473228400655	0.713260295826111	0.713938673678167	0.750567244783964	0.682706801805332	0.583062661769846	0.646308777005407	0.630445207820436	0.717485821159844
chr9	108838718	108839457	740	*	19	1.97228816854216	-0.360911040568447	-5.30151621865874	0.00281132224447605	0.561320685698629	10757132	10757150	19	Hypomethylated	-11	0.745668663663491	0.527476948299945	0.660936168979323	0.706150137994532	0.452191150367617	0.503130005965718	0.495593295394028	0.538230079932129	0.543306678677691	0.521682569005809	0.531297578798269	0.463616129691984
chr13	35693431	35693841	411	*	6	0.534435293321637	-0.409698331384055	-5.29916299866502	0.00281910676018465	0.561320685698629	14232361	14232366	6	Hypomethylated	-13	0.884457278662559	0.873851393136549	0.872783920298917	0.873086808091059	0.822045224895385	0.818378868405021	0.793379602382973	0.845952101469635	0.797893227529734	0.827396258957263	0.876569782039539	0.857540019447671
chr4	19766710	19767270	561	*	29	1.87722379344039	0.271640598296498	5.29863728729585	0.00282577920222059	0.561320685698629	4103585	4103613	29	Hypermethylated	9	0.630501549364693	0.669148916716868	0.738329717048017	0.714922949980612	0.772267895791046	0.85210740035673	0.789388870020777	0.725365273376107	0.714938168785392	0.740889838712519	0.7677566001786	0.718668187308065
chr2	18627836	18628464	629	*	16	2.01787925274025	0.327131825188181	5.29834389552498	0.00282689127589325	0.561320685698629	1524372	1524387	16	Hypermethylated	10	0.609188264072729	0.587407610783574	0.564187889985946	0.460589258982854	0.627090068070636	0.635988685617638	0.628415194913272	0.634822629726576	0.644896430412115	0.759827782464944	0.678824408936661	0.652601017966228
chr6	100274383	100274864	482	*	9	1.04924017650503	0.388726737416718	5.29811078457925	0.00282911542323856	0.561320685698629	7251934	7251942	9	Hypermethylated	12	0.638887037766331	0.660558280642692	0.590643689751077	0.553999754949479	0.6251502143675	0.633002148340305	0.632116550131817	0.671022311243247	0.608106817650888	0.627152353338697	0.585316749517037	0.721749529397143
chr6	94602624	94603354	731	*	10	0.990697768189927	-0.401768312214035	-5.29803519932538	0.00282911542323856	0.561320685698629	7202964	7202973	10	Hypomethylated	-13	0.904817456794174	0.861511071493761	0.907102925061172	0.892516803077852	0.884840754615954	0.842234008334956	0.85699330952611	0.828093354097758	0.868493444084702	0.794732497357622	0.866801041190456	0.862433708956561
chr8	84407386	84407853	468	*	12	1.12932916292719	-0.378317177602116	-5.29325219400048	0.00286692592810889	0.561320685698629	9411208	9411219	12	Hypomethylated	-12	0.677399907915149	0.718643003847932	0.675425313189986	0.810820935201607	0.618422177386045	0.548460205776068	0.649949462216399	0.530816299608219	0.693537394216129	0.649033296659786	0.668447883293867	0.648411201505525
chr5	124194682	124194955	274	*	7	0.519236152130822	0.492556568112095	5.29285727619131	0.00287026214912686	0.561320685698629	6231629	6231635	7	Hypermethylated	16	0.380581952325549	0.464904846711683	0.413493485582866	0.409151051559708	0.597161283668517	0.658465906601917	0.615416997024836	0.53437993322205	0.525286309154089	0.447420983779788	0.475156734968259	0.549725599322093
chr10	74899197	74899475	279	*	8	0.429948709057402	0.396723959945569	5.29266815770269	0.00287026214912686	0.561320685698629	11458376	11458383	8	Hypermethylated	13	0.315743990589595	0.413460504158097	0.350135243762859	0.413219700092179	0.461369461583333	0.560451109455109	0.469628618275751	0.404020904256899	0.400801758335585	0.381232290808835	0.392192325979371	0.447409143276213
chr13	57918647	57919450	804	*	18	2.29210390418288	0.3903717210331	5.2923861214259	0.00287026214912686	0.561320685698629	14466352	14466369	18	Hypermethylated	12	0.37734668085605	0.387596347285115	0.369935883863479	0.313377895335254	0.46058446374255	0.670566058401452	0.420890175791289	0.476278585486091	0.440137691970343	0.414131434365597	0.516273495125715	0.553729230418064
chr11	31515011	31515319	309	*	6	0.380708976578383	-0.524553942792915	-5.29225408195578	0.00287026214912686	0.561320685698629	12171542	12171547	6	Hypomethylated	-17	0.801533049909306	0.715035823929916	0.739474645474921	0.771219587268468	0.61670069758208	0.680619239158519	0.645476577743427	0.673218442091074	0.766915671109819	0.729633158257406	0.708262002656057	0.700258471690577
chr16	89365897	89366289	393	*	9	0.573359564634889	-0.377274242662577	-5.29117917484666	0.00287471044381748	0.561320685698629	17277129	17277137	9	Hypomethylated	-12	0.821714040796883	0.854608867037365	0.803752050030212	0.872463870119509	0.742750585325123	0.79411119414193	0.705659551898353	0.713152580601567	0.808449222186381	0.808368663343107	0.744267706262152	0.787252824823082
chr1	177153141	177154854	1714	*	9	0.63998158840027	-0.357371686858128	-5.28973059054725	0.00288249495952608	0.561320685698629	1234567	1234575	9	Hypomethylated	-11	0.912602483287992	0.919162042998023	0.914400871098475	0.957629636897901	0.876996163818232	0.849369843047781	0.845994578625839	0.836734194059315	0.862488632243548	0.897799078599575	0.821308018354386	0.829895096881001
chr13	30947581	30948054	474	*	8	0.643720345939305	-0.412393782038564	-5.28916443285937	0.00288471910687139	0.561320685698629	14198933	14198940	8	Hypomethylated	-13	0.878549297172859	0.833461900408895	0.807099987230102	0.837747352339774	0.791045955346438	0.791266891203364	0.793605732072717	0.76188531863486	0.777870126659685	0.816532316075163	0.793211531060974	0.81619888807493
chr11	101803371	101803940	570	*	8	0.769291667363365	0.363396779677023	5.28651157996721	0.00289917606461593	0.561320685698629	12854885	12854892	8	Hypermethylated	12	0.327864409378812	0.375713553824152	0.348785362833033	0.350979758576613	0.526861509148133	0.47483783641137	0.463231865394118	0.407430366305825	0.393360919821432	0.48182165209589	0.516365796904575	0.431507393258914
chr12	9113656	9114438	783	*	8	0.583898367680653	0.505035832263552	5.2862712608732	0.00290028813828859	0.561320685698629	13153492	13153499	8	Hypermethylated	16	0.625265297034579	0.76488289878667	0.665812338500844	0.640924191977972	0.705414279562658	0.815385427461407	0.709220050933729	0.767192571210052	0.770534683842511	0.776658283526747	0.742457833275244	0.721403916971028
chr10	120246411	120246796	386	*	14	1.43028913305073	0.395990752482573	5.28580026932777	0.00290584850665187	0.561320685698629	11875137	11875150	14	Hypermethylated	13	0.203575060357332	0.209856644968076	0.184773607731744	0.190564232392216	0.396525874911634	0.319714100005605	0.292590672651428	0.390105707187049	0.270625051009318	0.239969513428425	0.299489123125071	0.307470151923686
chr8	107525776	107527424	1649	*	9	1.35823587979852	0.441246898823932	5.28486142611466	0.00291140887501515	0.561320685698629	9613489	9613497	9	Hypermethylated	14	0.457364258515831	0.347454281536225	0.461374385666938	0.354713036371573	0.541901533950805	0.469524946680829	0.567262235919228	0.507708942854899	0.516871849893016	0.446901007273552	0.530046130264411	0.504047217403389
chr8	10425258	10426305	1048	*	28	1.93539704185614	-0.2681662705937	-5.28353391240248	0.00291585716970578	0.561320685698629	8847678	8847705	28	Hypomethylated	-9	0.822037020005632	0.794848076286874	0.792028612183658	0.778128078024787	0.72724112012683	0.724844709136447	0.668738505195045	0.69065470501249	0.75464314991993	0.780522061889696	0.683105501011961	0.714976162893297
chr6	99833919	99834711	793	*	11	0.794024680443265	0.369417410310294	5.28350977760525	0.00291585716970578	0.561320685698629	7247407	7247417	11	Hypermethylated	12	0.519005165131411	0.507854246257429	0.471079224831847	0.523219157650257	0.592430240794505	0.574037490554349	0.534918430031487	0.61875297080931	0.452619141702909	0.559290497116128	0.629988367894299	0.639630807473939
chr5	33210506	33210819	314	*	10	0.617547618134632	0.418269953714317	5.28343224673392	0.00291585716970578	0.561320685698629	5464439	5464448	10	Hypermethylated	13	0.683886044781941	0.690249669885724	0.749561329915419	0.693752067501007	0.68571160739877	0.712231111166748	0.808367935018179	0.71673249533164	0.633781664861544	0.668840092707443	0.693821654078586	0.795244350269757
chr18	60789047	60789578	532	*	7	0.499584756821863	-0.461461251528695	-5.28289676984727	0.00291919339072375	0.561320685698629	18613944	18613950	7	Hypomethylated	-15	0.84851232669794	0.804390360445538	0.835457650614263	0.816639094385453	0.754441329300378	0.808292975176321	0.688190902340607	0.666180733849044	0.824097283466566	0.793255883539902	0.791122052581984	0.741330020549248
chr10	66615739	66616793	1055	*	20	1.98975526474824	-0.358372797474284	-5.28267689293239	0.00291919339072375	0.561320685698629	11381843	11381862	20	Hypomethylated	-11	0.812913387859553	0.8200971680349	0.874995326995683	0.806108844445277	0.727146271089785	0.723589933160915	0.718442623797338	0.62128392588683	0.788539806683268	0.720040190954594	0.738517795847939	0.712720995779318
chr5	67308213	67308803	591	*	12	0.766814177854877	0.422165148583687	5.2818880694787	0.00292364168541438	0.561320685698629	5705127	5705138	12	Hypermethylated	13	0.46924525001393	0.432921854195884	0.432459007968047	0.422729050040912	0.508433491727809	0.611704164812289	0.537122715814189	0.485142347602701	0.50311278723901	0.431088959107796	0.540262582421143	0.56099560072163
chr16	13685935	13686288	354	*	37	3.09313857710638	-0.271714517492738	-5.2802268252609	0.00292920205377766	0.561320685698629	16741752	16741788	37	Hypomethylated	-9	0.36011818228073	0.241497031006636	0.362441130981801	0.268813400751333	0.296586628978888	0.312929797049623	0.299068592007195	0.292595125869423	0.191998755728592	0.260789910891838	0.179909252366761	0.247408251815395
chr9	60940439	60940945	507	*	13	1.07519707646964	-0.405598755055008	-5.27698068215048	0.00294254693784954	0.562613654989057	10336830	10336842	13	Hypomethylated	-13	0.593191181652163	0.606497932705252	0.553357545280667	0.553074547419212	0.430168075895264	0.514801410491013	0.547301435766266	0.446711054779917	0.550618489570532	0.576821610069089	0.429648296467222	0.421577840499261
chr19	45537479	45538944	1466	*	32	2.41367759554136	-0.231692027419811	-5.27524950775941	0.00295589182192142	0.56311614762624	19277848	19277879	32	Hypomethylated	-7	0.796053284957425	0.81181992203676	0.788032041655411	0.802755808520598	0.738574407497954	0.657175622522549	0.678292414209425	0.79688250246183	0.742184773469861	0.731974377114455	0.724888232970639	0.682946314604278
chr10	123055684	123056908	1225	*	14	1.60110709669415	0.342758873777726	5.27365203743303	0.0029692367059933	0.56311614762624	11910933	11910946	14	Hypermethylated	11	0.500979294637549	0.557676736982564	0.492551296649277	0.509434221786907	0.635524818911267	0.652360286770268	0.698046534638447	0.562143714335701	0.634973159462277	0.655861346563406	0.624298869405181	0.688716006259973
chr10	75425566	75425833	268	*	16	1.23666233262621	-0.36320286970278	-5.27106946716165	0.00298369366373784	0.56311614762624	11464378	11464393	16	Hypomethylated	-12	0.581383955833734	0.540941705396339	0.558516598991266	0.564679266669001	0.476636690006027	0.499618653478767	0.57374716469147	0.396171520161048	0.409084400895647	0.507896581736981	0.415671523021163	0.547989871691818
chr4	44144108	44144469	362	*	6	0.44204866884243	0.487122688661175	5.27026015682967	0.00298925403210112	0.56311614762624	4260300	4260305	6	Hypermethylated	16	0.744342213641912	0.723032671392065	0.766256322249158	0.76289647377339	0.832558955479247	0.828702136096112	0.793268753822389	0.798732515304744	0.820417870539175	0.765729281033082	0.815910508376096	0.860978102867184
chr1	84484383	84485122	740	*	11	1.77616260638654	-0.409786997881352	-5.2701497938325	0.00298925403210112	0.56311614762624	568863	568873	11	Hypomethylated	-13	0.69337863096728	0.775656829028161	0.709002668563481	0.762960865838273	0.653061781150044	0.597611471770722	0.506216604514851	0.675156012087544	0.731555242994691	0.552385378637762	0.569281571864145	0.567167457910142
chr5	111425024	111425300	277	*	22	1.13406243788083	-0.225993265872745	-5.26815260927491	0.00299926269515503	0.56311614762624	6047425	6047446	22	Hypomethylated	-7	0.878391667328667	0.904561233700447	0.882664045993161	0.913770635039717	0.87608080536216	0.886635799715098	0.830152836908231	0.851116386338556	0.81671267996879	0.84391238442908	0.863037117138721	0.818154703414224
chr14	106216838	106217792	955	*	21	3.17133805954802	-0.348748289364788	-5.26747676226725	0.00300482306351831	0.56311614762624	15688545	15688565	21	Hypomethylated	-11	0.806203548359606	0.800700216660698	0.771867336485612	0.778893699086513	0.735590062326764	0.575615440069765	0.657904374892234	0.662170099842139	0.687228466017695	0.747018529558567	0.595750854892938	0.745635489926048
chr11	35381911	35382559	649	*	9	0.584806698656227	-0.430469005774585	-5.26633388980424	0.0030103834318816	0.56311614762624	12208379	12208387	9	Hypomethylated	-14	0.843698129294211	0.759559468804756	0.813667834066573	0.843322949061732	0.682585557329752	0.752697444700852	0.752271594660989	0.732153378652582	0.740385539314911	0.825144017791703	0.797542927972364	0.725952924396064
chr9	11425257	11426620	1364	*	6	0.784414118615474	-0.483293054856857	-5.2661925718587	0.0030103834318816	0.56311614762624	9928196	9928201	6	Hypomethylated	-15	0.844196367629594	0.800918379178328	0.766634057360046	0.817459374814524	0.738907935501759	0.791636743634336	0.73991870374398	0.755697065257383	0.794938931043592	0.717784943672729	0.759261194797368	0.731680912910531
chr14	117117286	117117434	149	*	7	0.442856833934818	-0.419058652066287	-5.2658568355442	0.00301483172657222	0.56311614762624	15743212	15743218	7	Hypomethylated	-13	0.931727125916419	0.914684196068144	0.945680908506946	0.926601701445661	0.940934783315111	0.919710791981811	0.915542057097524	0.877154717601808	0.901661198564369	0.914784139997482	0.922328721195626	0.872136202498261
chr4	53089339	53089935	597	*	7	0.651031799509928	-0.408143893069845	-5.26429394254544	0.00302595246329879	0.56311614762624	4336668	4336674	7	Hypomethylated	-13	0.912398447745376	0.864132399619319	0.860980158478335	0.889717488950787	0.81973145980391	0.82410001210249	0.819258605418845	0.879700782352378	0.843925098499138	0.869801597790479	0.845064417499597	0.861270144609782
chr4	130677046	130677431	386	*	28	1.87763357099037	-0.239186099899612	-5.26110457947701	0.00304819393675192	0.56311614762624	4926979	4927006	28	Hypomethylated	-8	0.836759727630867	0.828111223204522	0.82645606282667	0.793672618690977	0.84341502649878	0.77706993394382	0.788140156430608	0.776065161719582	0.769514405531727	0.798594819242886	0.720946684160337	0.788016672230144
chr11	46104420	46105046	627	*	10	0.884960991769015	-0.347750464300417	-5.26021119598179	0.00305597845246052	0.56311614762624	12281992	12282001	10	Hypomethylated	-11	0.569858479080385	0.417918925548045	0.550576079774619	0.545329325587862	0.487330581478663	0.430015381296801	0.525067839635105	0.438944987220213	0.459983643846975	0.422728414572899	0.42637569154744	0.426223377796131
chr5	120717086	120717850	765	*	25	1.98831324510935	-0.377492733895157	-5.25933912513428	0.00305931467347849	0.56311614762624	6181445	6181469	25	Hypomethylated	-12	0.81532228707263	0.699209357058525	0.780522646088197	0.72783905003767	0.570383637024615	0.528122920112285	0.526367552795936	0.706447323558248	0.738737360266861	0.602475918993906	0.57392000208108	0.609072629953928
